Date, Open, High, Low,Close
11/18/2015,6268.76,6283.9,6228.15,6278.97
11/17/2015,6146.38,6269.44,6146.38,6268.76
11/16/2015,6118.28,6161.9,6079.79,6146.38
11/13/2015,6178.68,6178.95,6088.76,6118.28
11/12/2015,6297.2,6300.9,6178.68,6178.68
11/11/2015,6275.28,6327.16,6272.69,6297.2
11/10/2015,6295.16,6329.69,6250.31,6275.28
11/9/2015,6353.83,6380.42,6292.05,6295.16
11/6/2015,6364.9,6395.19,6332.73,6353.83
11/5/2015,6412.88,6421.81,6358.12,6364.9
11/4/2015,6383.61,6459.46,6383.04,6412.88
11/3/2015,6361.8,6383.61,6344.7,6383.61
11/2/2015,6361.09,6364.42,6317.29,6361.8
10/30/2015,6395.8,6410.28,6337.65,6361.09
10/29/2015,6437.8,6437.85,6358.16,6395.8
10/28/2015,6365.27,6448.46,6355.78,6437.8
10/27/2015,6417.02,6419.62,6365.27,6365.27
10/26/2015,6444.08,6453,6405.38,6417.02
10/23/2015,6376.28,6487.89,6376.28,6444.08
10/22/2015,6348.42,6387.28,6321.65,6376.28
10/21/2015,6345.13,6387.29,6316.3,6348.42
10/20/2015,6352.33,6367.75,6319.25,6345.13
10/19/2015,6378.04,6408.09,6336.27,6352.33
10/16/2015,6338.67,6398.23,6338.67,6378.04
10/15/2015,6269.61,6351.43,6269.61,6338.67
10/14/2015,6342.28,6342.28,6268.29,6269.61
10/13/2015,6371.18,6371.18,6303.02,6342.28
10/12/2015,6416.16,6416.16,6351.34,6371.18
10/9/2015,6374.82,6453.22,6374.82,6416.16
10/8/2015,6336.35,6380.3,6303.46,6374.82
10/7/2015,6326.16,6396.34,6319.77,6336.35
10/6/2015,6298.92,6343.71,6255.1,6326.16
10/5/2015,6129.98,6301.05,6129.98,6298.92
10/2/2015,6072.47,6176.2,6051.62,6129.98
10/1/2015,6061.61,6172.78,6053.26,6072.47
9/30/2015,5909.24,6061.61,5909.24,6061.61
9/29/2015,5958.86,5958.86,5877.08,5909.24
9/28/2015,6109.01,6110.31,5958.86,5958.86
9/25/2015,5961.49,6120.67,5961.49,6109.01
9/24/2015,6032.24,6055.64,5947.19,5961.49
9/23/2015,5935.84,6067.56,5933.23,6032.24
9/22/2015,6108.71,6111.57,5935.84,5935.84
9/21/2015,6104.11,6168.74,6083.64,6108.71
9/18/2015,6186.99,6188.74,6053.87,6104.11
9/17/2015,6229.21,6239.86,6182.63,6186.99
9/16/2015,6137.6,6244.94,6137.6,6229.21
9/15/2015,6084.59,6158.08,6019.92,6137.6
9/14/2015,6117.76,6191.82,6065.43,6084.59
9/11/2015,6155.81,6174.28,6113.1,6117.76
9/10/2015,6229.01,6229.01,6127.52,6155.81
9/9/2015,6146.1,6284.17,6146.1,6229.01
9/8/2015,6074.52,6196.47,6074.52,6146.1
9/7/2015,6042.92,6125.67,6042.92,6074.52
9/4/2015,6194.1,6194.1,6040.49,6042.92
9/3/2015,6083.31,6215.74,6083.31,6194.1
9/2/2015,6058.54,6161.68,6021.36,6083.31
9/1/2015,6247.94,6247.94,6028.71,6058.54
8/31/2015,6247.94,6247.94,6152.01,6247.94
8/28/2015,6192.03,6247.94,6152.01,6247.94
8/27/2015,5979.2,6212.48,5979.2,6192.03
8/26/2015,6081.34,6095.05,5949.94,5979.2
8/25/2015,5898.87,6115.74,5898.87,6081.34
8/24/2015,6187.65,6187.65,5768.22,5898.87
8/21/2015,6367.89,6367.89,6187.65,6187.65
8/20/2015,6403.45,6408.61,6359.71,6367.89
8/19/2015,6526.29,6526.52,6403.45,6403.45
8/18/2015,6550.3,6564.55,6505.69,6526.29
8/17/2015,6550.74,6585.88,6507.76,6550.3
8/14/2015,6568.33,6603.17,6544.42,6550.74
8/13/2015,6571.19,6634.71,6553.45,6568.33
8/12/2015,6664.54,6664.54,6536.41,6571.19
8/11/2015,6736.22,6736.22,6663.98,6664.54
8/10/2015,6718.49,6751.49,6653.65,6736.22
8/7/2015,6747.09,6754.77,6718.49,6718.49
8/6/2015,6752.41,6763.34,6717.49,6747.09
8/5/2015,6686.57,6764.82,6686.57,6752.41
8/4/2015,6688.62,6715.51,6644.65,6686.57
8/3/2015,6696.28,6710.79,6668.18,6688.62
7/31/2015,6668.87,6705.42,6646.26,6696.28
7/30/2015,6631,6697.4,6631,6668.87
7/29/2015,6555.28,6634.04,6555.28,6631
7/28/2015,6505.13,6569.45,6505.13,6555.28
7/27/2015,6579.81,6589.48,6495.67,6505.13
7/24/2015,6655.01,6684.81,6573.96,6579.81
7/23/2015,6667.34,6711.49,6644.85,6655.01
7/22/2015,6769.07,6769.07,6653.39,6667.34
7/21/2015,6788.69,6800.13,6758.75,6769.07
7/20/2015,6775.08,6813.41,6772.09,6788.69
7/17/2015,6796.45,6799.78,6764.8,6775.08
7/16/2015,6753.75,6805.14,6752.09,6796.45
7/15/2015,6753.75,6775.91,6728.49,6753.75
7/14/2015,6737.95,6753.75,6710.62,6753.75
7/13/2015,6673.38,6743.05,6673.38,6737.95
7/10/2015,6581.63,6687.57,6581.63,6673.38
7/9/2015,6490.7,6594.18,6490.7,6581.63
7/8/2015,6432.21,6515.06,6430.36,6490.7
7/7/2015,6535.68,6543.8,6432.21,6432.21
7/6/2015,6585.78,6585.78,6506.71,6535.68
7/3/2015,6630.47,6630.75,6572.46,6585.78
7/2/2015,6608.59,6647.7,6600.37,6630.47
7/1/2015,6520.98,6637.34,6520.98,6608.59
6/30/2015,6620.48,6620.75,6520.98,6520.98
6/29/2015,6753.7,6753.7,6598.64,6620.48
6/26/2015,6807.82,6807.82,6731.13,6753.7
6/25/2015,6844.8,6869.04,6798.8,6807.82
6/24/2015,6834.87,6873.43,6834.32,6844.8
6/23/2015,6825.67,6856.49,6825.67,6834.87
6/22/2015,6710.45,6825.67,6710.45,6825.67
6/19/2015,6707.88,6759.29,6691.82,6710.45
6/18/2015,6680.55,6707.88,6625.16,6707.88
6/17/2015,6710.1,6731.54,6665.95,6680.55
6/16/2015,6710.52,6723.49,6656.9,6710.1
6/15/2015,6784.92,6784.92,6708.5,6710.52
6/12/2015,6846.74,6846.74,6760.06,6784.92
6/11/2015,6830.27,6870.19,6807.29,6846.74
6/10/2015,6753.8,6843.57,6734.15,6830.27
6/9/2015,6790.04,6803.75,6736.88,6753.8
6/8/2015,6804.6,6827.16,6781.66,6790.04
6/5/2015,6859.24,6859.24,6785.15,6804.6
6/4/2015,6950.46,6950.46,6838.95,6859.24
6/3/2015,6928.27,6985.69,6901.79,6950.46
6/2/2015,6953.58,6972.25,6872.12,6928.27
6/1/2015,6984.43,7037.58,6942.66,6953.58
5/29/2015,7040.92,7069.93,6967.92,6984.43
5/28/2015,7033.33,7049.62,7005.88,7040.92
5/27/2015,6948.99,7054.14,6948.62,7033.33
5/26/2015,7031.72,7039.55,6930.28,6948.99
5/25/2015,7031.72,7061.66,7013.47,7031.72
5/22/2015,7013.47,7061.66,7013.47,7031.72
5/21/2015,7007.26,7026.01,6994.26,7013.47
5/20/2015,6995.1,7018.7,6962.06,7007.26
5/19/2015,6968.87,7011.35,6968.87,6995.1
5/18/2015,6960.49,7015.49,6931.64,6968.87
5/15/2015,6973.04,7009.41,6937.12,6960.49
5/14/2015,6949.63,6977.93,6884.63,6973.04
5/13/2015,6933.8,6989.91,6920.65,6949.63
5/12/2015,7029.85,7029.85,6887.52,6933.8
5/11/2015,7046.82,7083.72,7025.17,7029.85
5/8/2015,6886.95,7046.82,6885.79,7046.82
5/7/2015,6933.74,6933.74,6810.05,6886.95
5/6/2015,6927.58,6974.82,6913.46,6933.74
5/5/2015,6985.95,7053.18,6927.58,6927.58
5/4/2015,6985.95,6995.41,6919.39,6985.95
5/1/2015,6960.63,6995.41,6919.39,6985.95
4/30/2015,6946.28,6970.34,6906.24,6960.63
4/29/2015,7030.53,7058.19,6945.56,6946.28
4/28/2015,7103.98,7103.99,6983.97,7030.53
4/27/2015,7070.7,7122.74,7025.27,7103.98
4/24/2015,7053.67,7102.59,7051.17,7070.7
4/23/2015,7028.24,7055.15,6995.79,7053.67
4/22/2015,7062.93,7092.34,6997.15,7028.24
4/21/2015,7052.13,7105.13,7030,7062.93
4/20/2015,6994.63,7067.84,6994.63,7052.13
4/17/2015,7060.45,7093.52,6979.32,6994.63
4/16/2015,7096.78,7119.35,7057.74,7060.45
4/15/2015,7075.26,7111.72,7058.34,7096.78
4/14/2015,7064.3,7086.06,7044.6,7075.26
4/13/2015,7089.77,7089.84,7046.68,7064.3
4/10/2015,7015.36,7095.36,7015.36,7089.77
4/9/2015,6937.41,7016.99,6937.41,7015.36
4/8/2015,6961.77,7012.06,6931.59,6937.41
4/7/2015,6833.46,6967.69,6833.46,6961.77
4/6/2015,6833.46,6849.91,6801.27,6833.46
4/3/2015,6833.46,6849.91,6801.27,6833.46
4/2/2015,6809.5,6849.91,6801.27,6833.46
4/1/2015,6773.04,6856.43,6765.4,6809.5
3/31/2015,6891.43,6910.07,6765.05,6773.04
3/30/2015,6855.02,6914.6,6855.02,6891.43
3/27/2015,6895.33,6910.55,6839.88,6855.02
3/26/2015,6990.97,6990.97,6876.84,6895.33
3/25/2015,7019.68,7035.11,6983.94,6990.97
3/24/2015,7037.67,7065.08,7012.51,7019.68
3/23/2015,7022.51,7037.67,6991.43,7037.67
3/20/2015,6962.32,7024.21,6960.81,7022.51
3/19/2015,6945.2,6982.79,6929.73,6962.32
3/18/2015,6837.61,6945.2,6837.26,6945.2
3/17/2015,6804.08,6846.9,6798.47,6837.61
3/16/2015,6740.58,6809.08,6740.58,6804.08
3/13/2015,6761.07,6777.77,6713.5,6740.58
3/12/2015,6721.51,6799.84,6721.51,6761.07
3/11/2015,6702.84,6738.95,6693.8,6721.51
3/10/2015,6876.47,6876.86,6702.84,6702.84
3/9/2015,6911.8,6911.8,6859.81,6876.47
3/6/2015,6961.14,6961.23,6911.8,6911.8
3/5/2015,6919.24,6968.64,6914.06,6961.14
3/4/2015,6889.13,6919.24,6862.87,6919.24
3/3/2015,6940.64,6963.55,6889.13,6889.13
3/2/2015,6946.66,6974.26,6924.33,6940.64
2/27/2015,6949.73,6967.24,6929.84,6946.66
2/26/2015,6935.38,6949.98,6920.54,6949.73
2/25/2015,6949.63,6955.41,6904.88,6935.38
2/24/2015,6912.16,6958.89,6899.59,6949.63
2/23/2015,6915.2,6943.61,6885.89,6912.16
2/20/2015,6888.9,6920.51,6884.77,6915.2
2/19/2015,6898.08,6907.3,6858.67,6888.9
2/18/2015,6898.13,6921.32,6876.3,6898.08
2/17/2015,6857.05,6898.13,6819.78,6898.13
2/16/2015,6873.52,6878.66,6851.77,6857.05
2/13/2015,6828.11,6887.57,6828.11,6873.52
2/12/2015,6818.17,6854.62,6817.23,6828.11
2/11/2015,6829.12,6838.33,6786.12,6818.17
2/10/2015,6837.15,6843.9,6788.89,6829.12
2/9/2015,6853.44,6853.44,6777.99,6837.15
2/6/2015,6865.93,6886.22,6835.48,6853.44
2/5/2015,6860.02,6870.1,6808.19,6865.93
2/4/2015,6871.8,6883.49,6804.1,6860.02
2/3/2015,6782.55,6886.31,6782.39,6871.8
2/2/2015,6749.4,6795.52,6731.99,6782.55
1/30/2015,6810.6,6843.98,6749.4,6749.4
1/29/2015,6825.94,6825.94,6750.22,6810.6
1/28/2015,6811.61,6863,6777.08,6825.94
1/27/2015,6852.4,6864.97,6773.54,6811.61
1/26/2015,6832.83,6855.92,6790.13,6852.4
1/23/2015,6796.63,6841.73,6796.58,6832.83
1/22/2015,6728.04,6808.18,6726.24,6796.63
1/21/2015,6620.1,6728.04,6620.1,6728.04
1/20/2015,6585.53,6640.44,6585.53,6620.1
1/19/2015,6550.27,6598.89,6548,6585.53
1/16/2015,6498.78,6553.2,6443.28,6550.27
1/15/2015,6388.46,6498.78,6298.15,6498.78
1/14/2015,6542.2,6542.2,6353.65,6388.46
1/13/2015,6501.42,6558.83,6465.19,6542.2
1/12/2015,6501.14,6542.43,6447.91,6501.42
1/9/2015,6569.96,6570.24,6471.38,6501.14
1/8/2015,6419.83,6580.82,6419.83,6569.96
1/7/2015,6366.51,6459.74,6366.51,6419.83
1/6/2015,6417.16,6452.66,6328.59,6366.51
1/5/2015,6547.8,6576.74,6404.49,6417.16
1/2/2015,6566.09,6607.89,6510.6,6547.8
1/1/2015,6566.09,6578.24,6547,6566.09
12/31/2014,6547,6578.24,6547,6566.09
12/30/2014,6633.51,6633.51,6528.89,6547
12/29/2014,6609.93,6651.96,6587.87,6633.51
12/26/2014,6609.93,6618.09,6586.05,6609.93
12/25/2014,6609.93,6618.09,6586.05,6609.93
12/24/2014,6598.18,6618.09,6586.05,6609.93
12/23/2014,6576.74,6620.47,6576.74,6598.18
12/22/2014,6545.27,6620.95,6545.27,6576.74
12/19/2014,6466,6566.9,6466,6545.27
12/18/2014,6336.48,6466,6336.48,6466
12/17/2014,6331.83,6359.68,6240.32,6336.48
12/16/2014,6182.72,6331.83,6144.72,6331.83
12/15/2014,6300.63,6356.34,6182.72,6182.72
12/12/2014,6461.7,6461.7,6297.44,6300.63
12/11/2014,6500.04,6521.66,6441.28,6461.7
12/10/2014,6529.47,6565.77,6500.04,6500.04
12/9/2014,6672.15,6672.15,6529.47,6529.47
12/8/2014,6742.84,6742.84,6672.15,6672.15
12/5/2014,6679.37,6751.32,6679.37,6742.84
12/4/2014,6716.63,6733.96,6672.67,6679.37
12/3/2014,6742.1,6753.19,6713.81,6716.63
12/2/2014,6656.37,6744.31,6656.37,6742.1
12/1/2014,6722.62,6722.62,6637.39,6656.37
11/28/2014,6723.42,6734.71,6667.08,6722.62
11/27/2014,6729.17,6749.91,6713.76,6723.42
11/26/2014,6731.14,6765.01,6718.53,6729.17
11/25/2014,6729.79,6750.87,6709.31,6731.14
11/24/2014,6750.76,6763.97,6720.09,6729.79
11/21/2014,6678.9,6773.14,6678.9,6750.76
11/20/2014,6696.6,6696.82,6641.14,6678.9
11/19/2014,6709.13,6718.88,6678.13,6696.6
11/18/2014,6671.97,6714.12,6671.75,6709.13
11/17/2014,6654.37,6681.55,6616.12,6671.97
11/14/2014,6635.45,6654.37,6610.13,6654.37
11/13/2014,6611.04,6645.9,6596.89,6635.45
11/12/2014,6627.4,6629.33,6588.93,6611.04
11/11/2014,6611.25,6632.57,6605.34,6627.4
11/10/2014,6567.24,6611.25,6566.78,6611.25
11/7/2014,6551.15,6608.23,6551.15,6567.24
11/6/2014,6539.14,6580.21,6503.81,6551.15
11/5/2014,6453.97,6539.14,6453.97,6539.14
11/4/2014,6487.97,6510.31,6444.89,6453.97
11/3/2014,6546.47,6559.56,6478.49,6487.97
10/31/2014,6463.55,6553.37,6463.55,6546.47
10/30/2014,6453.87,6483.24,6378.15,6463.55
10/29/2014,6402.17,6475.35,6402.17,6453.87
10/28/2014,6363.46,6412,6363.46,6402.17
10/27/2014,6388.73,6443.76,6336.06,6363.46
10/24/2014,6419.15,6419.15,6372.43,6388.73
10/23/2014,6399.73,6430.32,6313.32,6419.15
10/22/2014,6372.33,6401.51,6341.39,6399.73
10/21/2014,6267.07,6372.33,6229.4,6372.33
10/20/2014,6310.29,6320.31,6238.6,6267.07
10/17/2014,6195.91,6312.97,6188.04,6310.29
10/16/2014,6211.64,6282.95,6072.68,6195.91
10/15/2014,6392.68,6404.96,6211.64,6211.64
10/14/2014,6366.24,6403.43,6304.27,6392.68
10/13/2014,6339.97,6387.36,6294.64,6366.24
10/10/2014,6431.85,6431.85,6328.39,6339.97
10/9/2014,6482.24,6544.21,6425.16,6431.85
10/8/2014,6495.58,6502.36,6453.81,6482.24
10/7/2014,6563.65,6563.84,6495.58,6495.58
10/6/2014,6527.91,6588.31,6527.91,6563.65
10/3/2014,6446.39,6542.87,6446.39,6527.91
10/2/2014,6557.52,6557.67,6446.39,6446.39
10/1/2014,6622.72,6622.81,6539.73,6557.52
9/30/2014,6646.6,6658.91,6601.62,6622.72
9/29/2014,6649.39,6653.94,6608.66,6646.6
9/26/2014,6639.71,6664,6615.12,6649.39
9/25/2014,6706.27,6726.4,6621.48,6639.71
9/24/2014,6676.08,6707.26,6651.98,6706.27
9/23/2014,6773.63,6777.27,6647.21,6676.08
9/22/2014,6837.92,6838.35,6766.89,6773.63
9/19/2014,6819.29,6876,6819.29,6837.92
9/18/2014,6780.9,6822.6,6769.58,6819.29
9/17/2014,6792.24,6816.89,6780.9,6780.9
9/16/2014,6804.21,6804.34,6748.09,6792.24
9/15/2014,6806.96,6813.87,6771.69,6804.21
9/12/2014,6799.62,6832.16,6799.39,6806.96
9/11/2014,6830.11,6857.54,6764.86,6799.62
9/10/2014,6829,6847.79,6800.04,6830.11
9/9/2014,6834.77,6846.18,6812.5,6829
9/8/2014,6855.1,6855.1,6773.78,6834.77
9/5/2014,6877.97,6884.96,6829.1,6855.1
9/4/2014,6873.58,6904.86,6866.25,6877.97
9/3/2014,6829.17,6898.62,6826.73,6873.58
9/2/2014,6825.31,6849.28,6812.31,6829.17
9/1/2014,6819.75,6825.31,6798.33,6825.31
8/29/2014,6805.8,6828.92,6782.63,6819.75
8/28/2014,6830.66,6831.19,6796.86,6805.8
8/27/2014,6822.76,6830.66,6813.24,6830.66
8/26/2014,6775.25,6827.32,6775.25,6822.76
8/25/2014,6775.25,6784.63,6746.37,6775.25
8/22/2014,6777.66,6784.63,6746.37,6775.25
8/21/2014,6755.48,6780.73,6752.7,6777.66
8/20/2014,6779.31,6781.23,6739.76,6755.48
8/19/2014,6741.25,6782.9,6740.65,6779.31
8/18/2014,6689.08,6745.72,6689.08,6741.25
8/15/2014,6685.26,6742.82,6685.25,6689.08
8/14/2014,6656.68,6694.64,6641.81,6685.26
8/13/2014,6632.42,6664.34,6625.98,6656.68
8/12/2014,6632.82,6643.7,6612.52,6632.42
8/11/2014,6567.36,6645.83,6567.36,6632.82
8/8/2014,6597.37,6597.37,6528.73,6567.36
8/7/2014,6636.16,6649.05,6589.78,6597.37
8/6/2014,6682.48,6682.48,6588.43,6636.16
8/5/2014,6677.52,6713.52,6671.46,6682.48
8/4/2014,6679.18,6715.56,6669.93,6677.52
8/1/2014,6730.11,6730.11,6624.72,6679.18
7/31/2014,6773.44,6797.09,6716.29,6730.11
7/30/2014,6807.75,6815.29,6758.24,6773.44
7/29/2014,6788.07,6833.67,6784.04,6807.75
7/28/2014,6791.55,6809.61,6761.77,6788.07
7/25/2014,6821.46,6830.77,6780.65,6791.55
7/24/2014,6798.15,6821.46,6767.33,6821.46
7/23/2014,6795.34,6822.65,6773.11,6798.15
7/22/2014,6728.44,6801.84,6728.44,6795.34
7/21/2014,6749.45,6753.42,6715.78,6728.44
7/18/2014,6738.32,6749.89,6690.9,6749.45
7/17/2014,6784.67,6784.67,6727.71,6738.32
7/16/2014,6710.45,6792.55,6710.45,6784.67
7/15/2014,6746.14,6764,6709.15,6710.45
7/14/2014,6690.17,6760.73,6690.17,6746.14
7/11/2014,6672.37,6696.1,6663.67,6690.17
7/10/2014,6718.04,6724.8,6643.62,6672.37
7/9/2014,6738.45,6740.82,6692.77,6718.04
7/8/2014,6823.51,6831.02,6738.45,6738.45
7/7/2014,6866.05,6866.37,6817.6,6823.51
7/4/2014,6865.21,6875.31,6856.35,6866.05
7/3/2014,6816.37,6866.56,6815.45,6865.21
7/2/2014,6802.92,6829.49,6796.61,6816.37
7/1/2014,6743.94,6805.9,6743.94,6802.92
6/30/2014,6757.77,6777.11,6730.45,6743.94
6/27/2014,6735.12,6767.63,6735.12,6757.77
6/26/2014,6733.62,6753.25,6701.59,6735.12
6/25/2014,6787.07,6787.07,6716.35,6733.62
6/24/2014,6800.56,6824.45,6776.8,6787.07
6/23/2014,6825.2,6829.76,6785.83,6800.56
6/20/2014,6808.11,6840.62,6791.2,6825.2
6/19/2014,6778.56,6837.57,6778.56,6808.11
6/18/2014,6766.77,6799.59,6766.77,6778.56
6/17/2014,6754.64,6774.87,6736.11,6766.77
6/16/2014,6777.85,6779.4,6748.04,6754.64
6/13/2014,6843.11,6843.11,6758.15,6777.85
6/12/2014,6838.87,6853.18,6827.03,6843.11
6/11/2014,6873.55,6873.55,6825.24,6838.87
6/10/2014,6875,6875.24,6835.8,6873.55
6/9/2014,6858.21,6878.96,6857.7,6875
6/6/2014,6813.49,6862.91,6813.49,6858.21
6/5/2014,6818.63,6847,6795.27,6813.49
6/4/2014,6836.3,6840.6,6800.1,6818.63
6/3/2014,6864.1,6865.38,6817.96,6836.3
6/2/2014,6844.51,6874.38,6844.51,6864.1
5/30/2014,6871.29,6874.33,6831.99,6844.51
5/29/2014,6851.22,6882.14,6848.06,6871.29
5/28/2014,6844.94,6855.83,6833.61,6851.22
5/27/2014,6815.75,6857.1,6815.37,6844.94
5/26/2014,6815.75,6825.53,6793.47,6815.75
5/23/2014,6820.56,6825.53,6793.47,6815.75
5/22/2014,6821.04,6846.57,6810.19,6820.56
5/21/2014,6802,6821.04,6782.8,6821.04
5/20/2014,6844.55,6848.36,6792.51,6802
5/19/2014,6855.81,6862.2,6804.31,6844.55
5/16/2014,6840.89,6855.94,6813.5,6855.81
5/15/2014,6878.49,6894.88,6821.66,6840.89
5/14/2014,6873.08,6880.07,6854.02,6878.49
5/13/2014,6851.75,6877.39,6845.95,6873.08
5/12/2014,6814.57,6851.75,6814.57,6851.75
5/9/2014,6839.25,6839.42,6805.39,6814.57
5/8/2014,6796.44,6840.37,6796.44,6839.25
5/7/2014,6798.56,6799.34,6766.84,6796.44
5/6/2014,6822.42,6828.62,6785.32,6798.56
5/5/2014,6822.42,6838.17,6798.61,6822.42
5/2/2014,6808.87,6838.17,6798.61,6822.42
5/1/2014,6780.03,6811.64,6773.69,6808.87
4/30/2014,6769.91,6794.88,6748.76,6780.03
4/29/2014,6700.16,6769.91,6700.1,6769.91
4/28/2014,6685.69,6720.33,6682.9,6700.16
4/25/2014,6703,6704.37,6657.3,6685.69
4/24/2014,6674.74,6724.58,6667.65,6703
4/23/2014,6681.76,6694.82,6661.42,6674.74
4/22/2014,6625.25,6706.19,6625.25,6681.76
4/21/2014,6625.25,6627.25,6559.35,6625.25
4/18/2014,6625.25,6627.25,6559.35,6625.25
4/17/2014,6584.17,6627.25,6559.35,6625.25
4/16/2014,6541.61,6596.99,6541.61,6584.17
4/15/2014,6583.76,6594.24,6534.2,6541.61
4/14/2014,6561.7,6583.76,6507.08,6583.76
4/11/2014,6641.97,6641.97,6538.75,6561.7
4/10/2014,6635.61,6688.28,6620.39,6641.97
4/9/2014,6590.69,6654.05,6590.41,6635.61
4/8/2014,6622.84,6625.19,6549.75,6590.69
4/7/2014,6695.55,6695.55,6614.73,6622.84
4/4/2014,6649.14,6706.34,6649.14,6695.55
4/3/2014,6659.04,6680.78,6638.52,6649.14
4/2/2014,6652.61,6672.73,6639.63,6659.04
4/1/2014,6598.37,6660.27,6598.37,6652.61
3/31/2014,6615.58,6658.4,6583.09,6598.37
3/28/2014,6588.32,6631.48,6585.73,6615.58
3/27/2014,6605.3,6605.3,6561.39,6588.32
3/26/2014,6604.89,6643.58,6601.78,6605.3
3/25/2014,6520.39,6604.89,6520.39,6604.89
3/24/2014,6557.17,6568.96,6506.42,6520.39
3/21/2014,6542.44,6572.09,6537.89,6557.17
3/20/2014,6573.13,6573.13,6492.62,6542.44
3/19/2014,6605.28,6609.46,6566.85,6573.13
3/18/2014,6568.35,6628.2,6534.86,6605.28
3/17/2014,6527.89,6592.37,6527.87,6568.35
3/14/2014,6553.78,6553.78,6500.37,6527.89
3/13/2014,6620.9,6631.38,6552.46,6553.78
3/12/2014,6685.52,6685.52,6598.36,6620.9
3/11/2014,6689.45,6718.3,6660.59,6685.52
3/10/2014,6712.67,6757,6671.62,6689.45
3/7/2014,6788.49,6800.66,6706.38,6712.67
3/6/2014,6775.42,6806.62,6770.95,6788.49
3/5/2014,6823.77,6824.16,6771.5,6775.42
3/4/2014,6708.35,6827.22,6708.35,6823.77
3/3/2014,6809.7,6809.7,6671.89,6708.35
2/28/2014,6810.27,6833.82,6785.54,6809.7
2/27/2014,6799.15,6819.24,6733.54,6810.27
2/26/2014,6830.5,6834.09,6785.28,6799.15
2/25/2014,6865.86,6866.35,6790.93,6830.5
2/24/2014,6838.06,6865.86,6797.83,6865.86
2/21/2014,6812.99,6859.91,6812.99,6838.06
2/20/2014,6796.71,6812.99,6732.03,6812.99
2/19/2014,6796.43,6810.48,6759.86,6796.71
2/18/2014,6736,6802.89,6716.64,6796.43
2/17/2014,6663.62,6745.63,6661.47,6736
2/14/2014,6659.42,6672.21,6646.47,6663.62
2/13/2014,6675.03,6675.24,6608.09,6659.42
2/12/2014,6672.66,6708.17,6669.06,6675.03
2/11/2014,6591.55,6672.66,6591.55,6672.66
2/10/2014,6571.68,6597,6565.3,6591.55
2/7/2014,6558.28,6596.28,6540.81,6571.68
2/6/2014,6457.89,6566.01,6457.89,6558.28
2/5/2014,6449.27,6483.73,6423.79,6457.89
2/4/2014,6465.66,6478.16,6416.72,6449.27
2/3/2014,6510.44,6538.3,6459.95,6465.66
1/31/2014,6538.45,6548.46,6421.26,6510.44
1/30/2014,6544.28,6573.92,6503.25,6538.45
1/29/2014,6572.33,6645.23,6482.74,6544.28
1/28/2014,6550.66,6590.66,6550.65,6572.33
1/27/2014,6663.74,6665.39,6539.33,6550.66
1/24/2014,6773.28,6784.42,6654.86,6663.74
1/23/2014,6826.33,6837.21,6760.63,6773.28
1/22/2014,6834.26,6864.87,6821.8,6826.33
1/21/2014,6836.73,6867.42,6822.31,6834.26
1/20/2014,6829.3,6837.53,6810.62,6836.73
1/17/2014,6815.42,6840.5,6800,6829.3
1/16/2014,6819.86,6831.74,6811.16,6815.42
1/15/2014,6766.86,6825.2,6766.86,6819.86
1/14/2014,6757.15,6772.63,6694.08,6766.86
1/13/2014,6739.94,6765.6,6730.97,6757.15
1/10/2014,6691.34,6769.94,6691.34,6739.94
1/9/2014,6721.78,6746.41,6679.31,6691.34
1/8/2014,6755.45,6755.53,6713.39,6721.78
1/7/2014,6730.73,6768.89,6718.07,6755.45
1/6/2014,6730.67,6751.98,6714.64,6730.73
1/3/2014,6717.91,6747.33,6699.27,6730.67
1/2/2014,6749.09,6759.37,6707.48,6717.91
1/1/2014,6749.09,6756.98,6731.25,6749.09
12/31/2013,6731.27,6756.98,6731.25,6749.09
12/30/2013,6750.87,6768.44,6718.16,6731.27
12/27/2013,6694.17,6754.11,6694.17,6750.87
12/26/2013,6694.17,6712.1,6672.22,6694.17
12/25/2013,6694.17,6712.1,6672.22,6694.17
12/24/2013,6678.61,6712.1,6672.22,6694.17
12/23/2013,6606.58,6678.61,6606.2,6678.61
12/20/2013,6584.7,6616.8,6576.79,6606.58
12/19/2013,6492.08,6584.7,6492.08,6584.7
12/18/2013,6486.19,6524.46,6486.19,6492.08
12/17/2013,6522.2,6522.2,6482.59,6486.19
12/16/2013,6439.96,6531.16,6422.23,6522.2
12/13/2013,6445.25,6462.76,6433.51,6439.96
12/12/2013,6507.72,6507.72,6435.99,6445.25
12/11/2013,6523.31,6555.57,6507.72,6507.72
