Date, Open, High, Low,Close
11/14/2019,7351.21,7351.28,7292.76,7292.76
11/13/2019,7365.44,7365.44,7301.71,7351.21
11/12/2019,7328.54,7390,7328.18,7365.44
11/11/2019,7359.38,7359.38,7258.46,7328.54
11/8/2019,7406.41,7406.83,7349.12,7359.38
11/7/2019,7396.65,7431.94,7396,7406.41
11/6/2019,7388.08,7398.78,7363.55,7396.65
11/5/2019,7369.69,7402.79,7369.61,7388.08
11/4/2019,7302.42,7392.73,7302.42,7369.69
11/1/2019,7248.38,7307.18,7248.38,7302.42
10/31/2019,7330.78,7335.16,7245.23,7248.38
10/30/2019,7306.26,7334.04,7278.18,7330.78
10/29/2019,7331.28,7335.73,7264.74,7306.26
10/28/2019,7324.47,7346.92,7291.59,7331.28
10/25/2019,7328.25,7331.17,7279.78,7324.47
10/24/2019,7260.74,7338.87,7255.46,7328.25
10/23/2019,7212.49,7265.86,7194.13,7260.74
10/22/2019,7163.64,7230.17,7146.69,7212.49
10/21/2019,7150.57,7197.53,7139.38,7163.64
10/18/2019,7182.32,7197.14,7146.11,7150.57
10/17/2019,7167.95,7237.78,7162.04,7182.32
10/16/2019,7211.64,7217.63,7149.84,7167.95
10/15/2019,7213.45,7242.37,7176.67,7211.64
10/14/2019,7247.08,7251.8,7194.21,7213.45
10/11/2019,7186.36,7250.09,7144.66,7247.08
10/10/2019,7166.5,7212.9,7130.52,7186.36
10/9/2019,7143.15,7196.41,7139.9,7166.5
10/8/2019,7197.88,7223.86,7143.15,7143.15
10/7/2019,7155.38,7206.89,7132.98,7197.88
10/4/2019,7077.64,7157.75,7077.4,7155.38
10/3/2019,7122.54,7129.02,7004.43,7077.64
10/2/2019,7360.32,7360.32,7119.72,7122.54
10/1/2019,7408.21,7433.24,7352.83,7360.32
9/30/2019,7426.21,7439.62,7402.2,7408.21
9/27/2019,7351.08,7440.77,7351,7426.21
9/26/2019,7289.99,7387.09,7277.15,7351.08
9/25/2019,7291.43,7292,7212.96,7289.99
9/24/2019,7326.08,7348.97,7281.91,7291.43
9/23/2019,7344.92,7362.3,7284.75,7326.08
9/20/2019,7356.42,7376.31,7322.01,7344.92
9/19/2019,7314.05,7373.08,7290.69,7356.42
9/18/2019,7320.4,7350.52,7300.37,7314.05
9/17/2019,7321.41,7350.24,7292.23,7320.4
9/16/2019,7367.46,7378.32,7321.41,7321.41
9/13/2019,7344.67,7380.29,7318.23,7367.46
9/12/2019,7338.03,7369.34,7303.17,7344.67
9/11/2019,7267.95,7346.71,7267.95,7338.03
9/10/2019,7235.81,7270.5,7199.4,7267.95
9/9/2019,7282.34,7325.21,7205.98,7235.81
9/6/2019,7271.17,7284.11,7244.13,7282.34
9/5/2019,7311.26,7330.71,7250.63,7271.17
9/4/2019,7268.19,7334.55,7268.19,7311.26
9/3/2019,7281.94,7301.47,7239.1,7268.19
9/2/2019,7207.18,7315.26,7206.9,7281.94
8/30/2019,7184.32,7240.37,7179.7,7207.18
8/29/2019,7114.71,7199.2,7103.12,7184.32
8/28/2019,7089.58,7131.21,7050,7114.71
8/27/2019,7094.98,7110.76,7044.73,7089.58
8/23/2019,7128.18,7188.59,7094.98,7094.98
8/22/2019,7203.97,7203.97,7103.67,7128.18
8/21/2019,7125,7215.53,7122.12,7203.97
8/20/2019,7189.65,7231.65,7121.24,7125
8/19/2019,7117.15,7214.23,7117.15,7189.65
8/16/2019,7067.01,7125.9,7067.01,7117.15
8/15/2019,7147.88,7148.75,7020.22,7067.01
8/14/2019,7250.9,7268.73,7112.05,7147.88
8/13/2019,7226.72,7281.14,7166.86,7250.9
8/12/2019,7253.85,7305.56,7207.46,7226.72
8/9/2019,7285.9,7297.28,7237.13,7253.85
8/8/2019,7198.7,7285.9,7191.25,7285.9
8/7/2019,7171.69,7237.88,7153.89,7198.7
8/6/2019,7223.85,7241.57,7166.98,7171.69
8/5/2019,7407.06,7407.06,7200.54,7223.85
8/2/2019,7584.87,7585.24,7397.91,7407.06
8/1/2019,7586.78,7609.98,7535.9,7584.87
7/31/2019,7646.77,7648.2,7576.12,7586.78
7/30/2019,7686.61,7727.49,7643.65,7646.77
7/29/2019,7549.06,7711.34,7548.86,7686.61
7/26/2019,7489.05,7553.55,7486.74,7549.06
7/25/2019,7501.46,7542.64,7462.73,7489.05
7/24/2019,7556.86,7558.01,7479.07,7501.46
7/23/2019,7514.93,7598.6,7514.93,7556.86
7/22/2019,7508.7,7549.71,7491.79,7514.93
7/19/2019,7493.09,7546.65,7475.49,7508.7
7/18/2019,7535.46,7535.46,7482.6,7493.09
7/17/2019,7577.2,7577.2,7519.22,7535.46
7/16/2019,7531.72,7590.07,7524.52,7577.2
7/15/2019,7505.97,7548.33,7487.44,7531.72
7/12/2019,7509.82,7537.1,7493.8,7505.97
7/11/2019,7530.69,7558.34,7501.66,7509.82
7/10/2019,7536.47,7559.12,7515.61,7530.69
7/9/2019,7549.27,7553.3,7517.94,7536.47
7/8/2019,7553.14,7571.34,7538.67,7549.27
7/5/2019,7603.58,7603.61,7541.86,7553.14
7/4/2019,7609.32,7622.58,7601.33,7603.58
7/3/2019,7559.19,7621.02,7558.47,7609.32
7/2/2019,7497.5,7565.27,7497.5,7559.19
7/1/2019,7425.63,7530.24,7425.63,7497.5
6/28/2019,7402.33,7436.18,7398.92,7425.63
6/27/2019,7416.39,7439.43,7375.51,7402.33
6/26/2019,7422.43,7435.9,7405.54,7416.39
6/25/2019,7416.69,7429.72,7373.22,7422.43
6/24/2019,7407.5,7435.54,7399.56,7416.69
6/21/2019,7424.44,7456.79,7382.94,7407.5
6/20/2019,7403.54,7460.83,7403.54,7424.44
6/19/2019,7443.04,7454.93,7399.17,7403.54
6/18/2019,7357.31,7469.19,7345.55,7443.04
6/17/2019,7345.78,7370.7,7324.54,7357.31
6/14/2019,7368.57,7368.8,7316.44,7345.78
6/13/2019,7367.62,7398.61,7350.98,7368.57
6/12/2019,7398.45,7398.45,7329.26,7367.62
6/11/2019,7375.54,7420.73,7375.54,7398.45
6/10/2019,7331.94,7380.14,7331.94,7375.54
6/7/2019,7259.85,7347.41,7258.16,7331.94
6/6/2019,7220.22,7275.66,7218.67,7259.85
6/5/2019,7216.74,7259.24,7201.36,7220.22
6/4/2019,7184.8,7223.96,7138.14,7214.29
6/3/2019,7161.71,7186.71,7079.71,7184.8
5/31/2019,7218.16,7218.16,7130.85,7161.71
5/30/2019,7185.3,7236.68,7180.57,7218.16
5/29/2019,7268.95,7268.95,7151.37,7185.3
5/28/2019,7277.73,7314.85,7262.8,7268.95
5/24/2019,7231.04,7303.04,7231.01,7277.73
5/23/2019,7334.19,7334.19,7211.33,7231.04
5/22/2019,7328.92,7373.27,7313.55,7334.19
5/21/2019,7310.88,7370.02,7310.88,7328.92
5/20/2019,7348.62,7360.34,7268.63,7310.88
5/17/2019,7353.51,7354.22,7307.33,7348.62
5/16/2019,7296.95,7353.51,7265.77,7353.51
5/15/2019,7241.6,7308.1,7223.08,7296.95
5/14/2019,7163.68,7241.6,7163.68,7241.6
5/13/2019,7203.29,7217.12,7150.89,7163.68
5/10/2019,7207.41,7268.17,7189.86,7203.29
5/9/2019,7271,7271,7192.18,7207.41
5/8/2019,7260.47,7278.32,7222.88,7271
5/7/2019,7380.64,7380.64,7251.03,7260.47
5/3/2019,7351.31,7418.17,7350.01,7380.64
5/2/2019,7385.26,7393.94,7339.45,7351.31
5/1/2019,7385.26,7446.46,7379.65,7385.26
4/30/2019,7440.66,7451.32,7394.07,7418.22
4/29/2019,7428.19,7456.49,7406.53,7440.66
4/26/2019,7434.13,7442.39,7398.57,7428.19
4/25/2019,7471.75,7473.32,7405.99,7434.13
4/24/2019,7523.07,7523.79,7456.74,7471.75
4/23/2019,7459.88,7528.93,7459.88,7523.07
4/22/2019,7459.88,7475.91,7437.87,7459.88
4/19/2019,7459.88,7475.91,7437.87,7459.88
4/18/2019,7471.32,7475.91,7437.87,7459.88
4/17/2019,7469.92,7478.95,7445.12,7471.32
4/16/2019,7436.87,7485.93,7436.87,7469.92
4/15/2019,7437.06,7447.08,7420.27,7436.87
4/12/2019,7417.95,7454.78,7415,7437.06
4/11/2019,7421.91,7441.89,7383.47,7417.95
4/10/2019,7425.57,7441.36,7409.39,7421.91
4/9/2019,7451.89,7477.62,7413.27,7425.57
4/8/2019,7446.87,7459.93,7420.41,7451.89
4/5/2019,7401.94,7461.39,7400.79,7446.87
4/4/2019,7418.28,7418.43,7367.44,7401.94
4/3/2019,7391.12,7418.31,7380.93,7418.28
4/2/2019,7317.38,7403.56,7316.81,7391.12
4/1/2019,7279.19,7352.15,7279.19,7317.38
3/29/2019,7234.33,7287.72,7223.3,7279.19
3/28/2019,7194.19,7265.47,7190.87,7234.33
3/27/2019,7196.29,7222.64,7160.14,7194.19
3/26/2019,7177.58,7221.02,7169.37,7196.29
3/25/2019,7207.59,7208.09,7146.83,7177.58
3/22/2019,7355.31,7356.37,7192.76,7207.59
3/21/2019,7291.01,7370.61,7290.62,7355.31
3/20/2019,7324,7341.57,7291.01,7291.01
3/19/2019,7299.19,7350.1,7294.5,7324
3/18/2019,7228.28,7299.19,7228.19,7299.19
3/15/2019,7185.43,7243.8,7185.43,7228.28
3/14/2019,7159.19,7215.45,7148.08,7185.43
3/13/2019,7151.15,7181.85,7128.71,7159.19
3/12/2019,7130.62,7166.55,7083.22,7151.15
3/11/2019,7104.31,7181.61,7104.31,7130.62
3/8/2019,7157.55,7157.55,7077.93,7104.31
3/7/2019,7196,7196,7126.57,7157.55
3/6/2019,7183.43,7211.83,7170.25,7196
3/5/2019,7134.39,7191.65,7127.18,7183.43
3/4/2019,7106.73,7166.19,7106.73,7134.39
3/1/2019,7074.73,7129.72,7074.73,7106.73
2/28/2019,7107.2,7107.2,7041.03,7074.73
2/27/2019,7151.12,7151.12,7082.62,7107.2
2/26/2019,7183.74,7183.79,7091.59,7151.12
2/25/2019,7178.6,7210.7,7158.19,7183.74
2/22/2019,7167.39,7220.52,7162.37,7178.6
2/21/2019,7228.62,7228.78,7141.85,7167.39
2/20/2019,7179.17,7234.16,7177.95,7228.62
2/19/2019,7219.47,7219.53,7162.8,7179.17
2/18/2019,7236.68,7242.09,7209.7,7219.47
2/15/2019,7197.01,7261.63,7185.23,7236.68
2/14/2019,7190.84,7232.83,7183.01,7197.01
2/13/2019,7133.14,7205.07,7133.14,7190.84
2/12/2019,7129.11,7168.61,7121.72,7133.14
2/11/2019,7071.18,7149.23,7071.18,7129.11
2/8/2019,7093.58,7115.83,7064.9,7071.18
2/7/2019,7173.09,7187.51,7093.58,7093.58
2/6/2019,7177.37,7184.22,7146.65,7173.09
2/5/2019,7034.13,7180.71,7033.57,7177.37
2/4/2019,7020.22,7046.58,7002.42,7034.13
2/1/2019,6968.85,7024.45,6968.85,7020.22
1/31/2019,6941.63,6994.88,6941.09,6968.85
1/30/2019,6833.93,6967.7,6833.93,6941.63
1/29/2019,6747.1,6860.34,6747.1,6833.93
1/28/2019,6809.22,6812.53,6734,6747.1
1/25/2019,6818.95,6858.19,6806.77,6809.22
1/24/2019,6842.88,6854.59,6802.03,6818.95
1/23/2019,6901.39,6901.63,6834.3,6842.88
1/22/2019,6970.59,6970.59,6880.69,6901.39
1/21/2019,6968.33,6987.93,6954.52,6970.59
1/18/2019,6834.92,6984.36,6834.92,6968.33
1/17/2019,6862.68,6862.68,6799.03,6834.92
1/16/2019,6895.02,6912.44,6848.57,6862.68
1/15/2019,6855.02,6910.45,6849.63,6895.02
1/14/2019,6918.18,6918.21,6841.74,6855.02
1/11/2019,6942.87,7001.94,6902.65,6918.18
1/10/2019,6906.63,6948.18,6860.82,6942.87
1/9/2019,6861.6,6938.31,6861.6,6906.63
1/8/2019,6810.88,6901.48,6804.89,6861.6
1/7/2019,6837.42,6874.11,6778.01,6810.88
1/4/2019,6692.66,6850.37,6692.5,6837.42
1/3/2019,6734.23,6753.14,6685.09,6692.66
1/2/2019,6728.13,6753.29,6599.48,6734.23
1/1/2019,6728.13,6752.54,6718.32,6728.13
12/31/2018,6733.97,6752.54,6718.32,6728.13
12/28/2018,6584.68,6742.48,6584.68,6733.97
12/27/2018,6685.99,6728.49,6536.53,6584.68
12/26/2018,6685.99,6721.17,6661.04,6685.99
12/25/2018,6685.99,6721.17,6661.04,6685.99
12/24/2018,6721.17,6721.17,6661.04,6685.99
12/21/2018,6711.93,6733,6653.65,6721.17
12/20/2018,6765.94,6765.94,6646.45,6711.93
12/19/2018,6701.59,6785.16,6698.15,6765.94
12/18/2018,6773.24,6773.24,6701.59,6701.59
12/17/2018,6845.17,6845.17,6761.38,6773.24
12/14/2018,6877.5,6877.5,6788.65,6845.17
12/13/2018,6880.19,6908.48,6848.98,6877.5
12/12/2018,6806.94,6902.19,6806.94,6880.19
12/11/2018,6721.54,6857.58,6721.54,6806.94
12/10/2018,6778.11,6815.84,6719.17,6721.54
12/7/2018,6704.05,6868.27,6704.05,6778.11
12/6/2018,6921.84,6921.84,6673.57,6704.05
12/5/2018,7022.76,7028.65,6921.84,6921.84
12/4/2018,7062.41,7095.01,7002.71,7022.76
12/3/2018,6980.24,7145.49,6980.24,7062.41
11/30/2018,7038.95,7042.07,6965.6,6980.24
11/29/2018,7004.52,7078.37,7004.52,7038.95
11/28/2018,7016.85,7057.03,6987.25,7004.52
11/27/2018,7036,7043.7,6983.98,7016.85
11/26/2018,6952.86,7050.96,6952.86,7036
11/23/2018,6960.32,6987.53,6912.3,6952.86
11/22/2018,7050.23,7050.43,6944.95,6960.32
11/21/2018,6947.92,7058.56,6947.92,7050.23
11/20/2018,7000.89,7010.1,6904.21,6947.92
11/19/2018,7013.88,7070.46,6997.83,7000.89
11/16/2018,7038.01,7092.44,6968.99,7013.88
11/15/2018,7033.79,7081.88,6979.57,7038.01
11/14/2018,7053.76,7113.59,6979.68,7033.79
11/13/2018,7053.08,7103.97,7016.64,7053.76
11/12/2018,7105.34,7186.31,7053.08,7053.08
11/9/2018,7140.68,7140.68,7070.8,7105.34
11/8/2018,7117.28,7171.69,7115.01,7140.68
11/7/2018,7040.68,7136.75,7040.68,7117.28
11/6/2018,7103.84,7117.5,7027.45,7040.68
11/5/2018,7094.12,7140.37,7077.4,7103.84
11/2/2018,7114.66,7196.39,7094.12,7094.12
11/1/2018,7128.1,7165.61,7085.74,7114.66
10/31/2018,7035.85,7161.54,7035.85,7128.1
10/30/2018,7026.32,7060.06,6983.68,7035.85
10/29/2018,6939.56,7085.88,6939.56,7026.32
10/26/2018,7004.1,7004.16,6851.59,6939.56
10/25/2018,6962.98,7004.1,6885.99,7004.1
10/24/2018,6955.21,7049.83,6955.21,6962.98
10/23/2018,7042.8,7042.8,6928.65,6955.21
10/22/2018,7049.8,7114.12,7042.05,7042.8
10/19/2018,7026.99,7070.38,7012.56,7049.8
10/18/2018,7054.6,7078.76,7026.74,7026.99
10/17/2018,7059.4,7089.03,7019.41,7054.6
10/16/2018,7029.22,7062.08,6998.93,7059.4
10/15/2018,6995.91,7038.23,6961.28,7029.22
10/12/2018,7006.93,7073.99,6994.78,6995.91
10/11/2018,7145.74,7145.74,6998.02,7006.93
10/10/2018,7237.59,7242.31,7145.74,7145.74
10/9/2018,7233.33,7247.64,7184.28,7237.59
10/8/2018,7318.54,7319.84,7233.33,7233.33
10/5/2018,7418.34,7421.12,7318.54,7318.54
10/4/2018,7510.28,7510.28,7411.31,7418.34
10/3/2018,7474.55,7524.06,7474.55,7510.28
10/2/2018,7495.67,7495.67,7444.8,7474.55
10/1/2018,7510.2,7526.2,7466.67,7495.67
9/28/2018,7545.44,7548.36,7474.67,7510.2
9/27/2018,7511.49,7552.02,7490.94,7545.44
9/26/2018,7507.56,7522.06,7490.2,7511.49
9/25/2018,7458.41,7515.94,7455.22,7507.56
9/24/2018,7490.23,7491.25,7450.53,7458.41
9/21/2018,7367.32,7495.26,7367.32,7490.23
9/20/2018,7331.12,7368.43,7324.01,7367.32
9/19/2018,7300.23,7346.11,7279.92,7331.12
9/18/2018,7302.1,7320.07,7281.98,7300.23
9/17/2018,7304.04,7318.77,7267.83,7302.1
9/14/2018,7281.57,7323.83,7281.57,7304.04
9/13/2018,7313.36,7319.57,7275.14,7281.57
9/12/2018,7273.54,7325.25,7250.84,7313.36
9/11/2018,7279.3,7280.48,7220.5,7273.54
9/10/2018,7277.7,7307.85,7256.51,7279.3
9/7/2018,7318.96,7328.3,7227.07,7277.7
9/6/2018,7383.28,7397.74,7313.12,7318.96
9/5/2018,7457.86,7457.86,7357.98,7383.28
9/4/2018,7504.6,7535.12,7437.65,7457.86
9/3/2018,7432.42,7516.06,7432.18,7504.6
8/31/2018,7516.03,7516.46,7428.67,7432.42
8/30/2018,7563.21,7563.21,7497.54,7516.03
8/29/2018,7617.22,7635.74,7545.08,7563.21
8/28/2018,7577.49,7636.72,7577.49,7617.22
8/27/2018,7577.49,7587.19,7557.67,7577.49
8/24/2018,7563.22,7587.19,7557.67,7577.49
8/23/2018,7574.24,7602.1,7560.85,7563.22
8/22/2018,7565.7,7607.23,7531.24,7574.24
8/21/2018,7591.26,7601.65,7557.34,7565.7
8/20/2018,7558.59,7616.15,7558.59,7591.26
8/17/2018,7556.38,7577.68,7514.26,7558.59
8/16/2018,7497.87,7565.18,7497.87,7556.38
8/15/2018,7611.64,7632.07,7477.05,7497.87
8/14/2018,7642.45,7665.24,7599.66,7611.64
8/13/2018,7667.01,7667.33,7614.48,7642.45
8/10/2018,7741.77,7741.77,7657.72,7667.01
8/9/2018,7776.65,7776.77,7714.52,7741.77
8/8/2018,7718.48,7790.17,7707.3,7776.65
8/7/2018,7663.78,7752.08,7663.2,7718.48
8/6/2018,7659.1,7681.86,7636.6,7663.78
8/3/2018,7575.93,7665.16,7575.93,7659.1
8/2/2018,7652.91,7652.91,7549.34,7575.93
8/1/2018,7748.76,7751.1,7634.66,7652.91
7/31/2018,7700.85,7782.9,7695.76,7748.76
7/30/2018,7701.31,7718.06,7659.91,7700.85
7/27/2018,7663.17,7717.22,7663.16,7701.31
7/26/2018,7658.26,7684.72,7640.94,7663.17
7/25/2018,7709.05,7710.25,7640.59,7658.26
7/24/2018,7655.79,7740.64,7648.59,7709.05
7/23/2018,7678.79,7678.79,7621.75,7655.79
7/20/2018,7683.97,7705.8,7631.66,7678.79
7/19/2018,7676.28,7702.85,7660.02,7683.97
7/18/2018,7626.33,7685.68,7625.75,7676.28
7/17/2018,7600.45,7641.1,7581.83,7626.33
7/16/2018,7661.87,7667.71,7564.96,7600.45
7/13/2018,7651.33,7716.24,7651.33,7661.87
7/12/2018,7591.96,7662.96,7591.96,7651.33
7/11/2018,7692.04,7692.04,7578.18,7591.96
7/10/2018,7687.99,7715.07,7677.06,7692.04
7/9/2018,7617.7,7697.46,7617.7,7687.99
7/6/2018,7603.22,7631.19,7569.7,7617.7
7/5/2018,7573.09,7624.82,7572.69,7603.22
7/4/2018,7593.29,7593.29,7560.81,7573.09
7/3/2018,7547.85,7632.12,7544.98,7593.29
7/2/2018,7636.93,7636.93,7540.71,7547.85
6/29/2018,7615.63,7706.64,7615.63,7636.93
6/28/2018,7621.69,7632.17,7576.01,7615.63
6/27/2018,7537.92,7633.92,7512.03,7621.69
6/26/2018,7509.84,7564.05,7509.84,7537.92
6/25/2018,7682.27,7682.27,7508.32,7509.84
6/22/2018,7556.44,7689.44,7556.2,7682.27
6/21/2018,7627.4,7670.78,7548.12,7556.44
6/20/2018,7603.85,7705.2,7603.85,7627.4
6/19/2018,7631.33,7631.33,7548.84,7603.85
6/18/2018,7633.91,7645.47,7601.6,7631.33
6/15/2018,7765.79,7781,7633.91,7633.91
6/14/2018,7703.71,7793.45,7650.16,7765.79
6/13/2018,7703.81,7746.7,7677.17,7703.71
6/12/2018,7737.43,7762.77,7701.33,7703.81
6/11/2018,7681.07,7756.02,7681.07,7737.43
6/8/2018,7704.4,7714.32,7637.52,7681.07
6/7/2018,7712.37,7756.66,7698.15,7704.4
6/6/2018,7686.8,7730.48,7671.62,7712.37
6/5/2018,7741.29,7744.46,7686.61,7686.8
6/4/2018,7701.77,7772.12,7701.7,7741.29
6/1/2018,7678.2,7746.73,7678.2,7701.77
5/31/2018,7689.57,7727.45,7651.12,7678.2
5/30/2018,7632.64,7689.57,7618.12,7689.57
5/29/2018,7730.28,7730.28,7610.66,7632.64
5/28/2018,7730.28,7753.32,7703.26,7730.28
5/25/2018,7716.74,7753.32,7703.26,7730.28
5/24/2018,7788.44,7803.45,7716.74,7716.74
5/23/2018,7877.45,7877.45,7765.32,7788.44
5/22/2018,7859.17,7903.5,7854.58,7877.45
5/21/2018,7778.79,7868.12,7778.12,7859.17
5/18/2018,7787.97,7791.41,7753.27,7778.79
5/17/2018,7734.2,7788.23,7713.85,7787.97
5/16/2018,7722.98,7745.53,7717.76,7734.2
5/15/2018,7710.98,7752.02,7687.49,7722.98
5/14/2018,7724.55,7727.96,7688.57,7710.98
5/11/2018,7700.97,7728.89,7691.69,7724.55
5/10/2018,7662.52,7706.87,7631.58,7700.97
5/9/2018,7565.75,7662.52,7565.75,7662.52
5/8/2018,7567.14,7598.51,7550.44,7565.75
5/7/2018,7567.14,7570.22,7502.69,7567.14
5/4/2018,7502.69,7570.22,7502.69,7567.14
5/3/2018,7543.2,7555.18,7492.39,7502.69
5/2/2018,7520.36,7572.98,7519.62,7543.2
5/1/2018,7509.3,7549.07,7506.57,7520.36
4/30/2018,7502.21,7546.16,7497.11,7509.3
4/27/2018,7421.43,7507.12,7421.28,7502.21
4/26/2018,7379.32,7421.43,7355,7421.43
4/25/2018,7425.4,7427.13,7334.64,7379.32
4/24/2018,7398.87,7439.58,7397.29,7425.4
4/23/2018,7368.17,7404.11,7359.73,7398.87
4/20/2018,7328.92,7368.17,7323.31,7368.17
4/19/2018,7317.34,7340.73,7309.42,7328.92
4/18/2018,7226.05,7325.59,7226.05,7317.34
4/17/2018,7198.2,7240.41,7189.85,7226.05
4/16/2018,7264.56,7265.83,7195.46,7198.2
4/13/2018,7258.34,7274.99,7249.07,7264.56
4/12/2018,7257.14,7266.64,7240.76,7258.34
4/11/2018,7266.75,7270.28,7243.32,7257.14
4/10/2018,7194.75,7266.75,7194.75,7266.75
4/9/2018,7183.64,7209.68,7145.57,7194.75
4/6/2018,7199.5,7214.02,7163.11,7183.64
4/5/2018,7034.01,7199.5,7034.01,7199.5
4/4/2018,7030.46,7046.26,6971.75,7034.01
4/3/2018,7056.61,7064.98,6996.76,7030.46
4/2/2018,7056.61,7109.93,7042.73,7056.61
3/30/2018,7056.61,7109.93,7042.73,7056.61
3/29/2018,7044.74,7109.93,7042.73,7056.61
3/28/2018,7000.14,7044.74,6923.33,7044.74
3/27/2018,6888.69,7042.37,6888.69,7000.14
3/26/2018,6921.94,6958.47,6866.94,6888.69
3/23/2018,6952.59,6952.82,6876.96,6921.94
3/22/2018,7038.97,7038.97,6914.45,6952.59
3/21/2018,7061.27,7065.66,7016.79,7038.97
3/20/2018,7042.93,7081.5,7042.6,7061.27
3/19/2018,7164.14,7164.19,7034.91,7042.93
3/16/2018,7139.76,7187.27,7131.31,7164.14
3/15/2018,7132.69,7162.58,7127.08,7139.76
3/14/2018,7138.78,7176.51,7122.76,7132.69
3/13/2018,7214.76,7224.13,7125.6,7138.78
3/12/2018,7224.51,7254.87,7198.18,7214.76
3/9/2018,7203.24,7225.28,7189.74,7224.51
3/8/2018,7157.84,7212.14,7145.7,7203.24
3/7/2018,7146.75,7180.71,7109.56,7157.84
3/6/2018,7115.98,7197.8,7115.6,7146.75
3/5/2018,7069.9,7119.21,7062.13,7115.98
3/2/2018,7175.64,7175.64,7063.42,7069.9
3/1/2018,7231.91,7231.91,7153.39,7175.64
2/28/2018,7282.45,7293.36,7231.91,7231.91
2/27/2018,7289.58,7326.02,7272.87,7282.45
2/26/2018,7244.41,7312.98,7244.31,7289.58
2/23/2018,7252.39,7262.05,7220.81,7244.41
2/22/2018,7281.57,7281.57,7187.76,7252.39
2/21/2018,7246.77,7291.8,7220.55,7281.57
2/20/2018,7247.66,7264.78,7202.14,7246.77
2/19/2018,7294.7,7306.21,7239.98,7247.66
2/16/2018,7234.81,7307.97,7234.81,7294.7
2/15/2018,7213.97,7267.96,7206.69,7234.81
2/14/2018,7168.01,7243.15,7145.73,7213.97
2/13/2018,7177.06,7202.99,7165.83,7168.01
2/12/2018,7092.43,7199.93,7092.43,7177.06
2/9/2018,7170.69,7170.69,7073.03,7092.43
2/8/2018,7279.42,7279.42,7161.31,7170.69
2/7/2018,7141.4,7311.5,7141.4,7279.42
2/6/2018,7334.98,7334.98,7079.41,7141.4
2/5/2018,7443.43,7443.43,7334.79,7334.98
2/2/2018,7490.39,7494.76,7432.25,7443.43
2/1/2018,7533.55,7554.73,7476.51,7490.39
1/31/2018,7587.98,7599.01,7521.77,7533.55
1/30/2018,7671.53,7671.67,7587.12,7587.98
1/29/2018,7665.54,7689.15,7663.93,7671.53
1/26/2018,7615.84,7667.4,7615.84,7665.54
1/25/2018,7643.43,7662.35,7608.53,7615.84
1/24/2018,7731.83,7731.98,7643.43,7643.43
1/23/2018,7715.44,7745.22,7710.03,7731.83
1/22/2018,7730.79,7739.35,7703.67,7715.44
1/19/2018,7700.96,7731.82,7694.66,7730.79
1/18/2018,7725.43,7739.54,7683.71,7700.96
1/17/2018,7755.93,7755.93,7711.11,7725.43
1/16/2018,7769.14,7791.83,7740.55,7755.93
1/15/2018,7778.64,7783.61,7763.43,7769.14
1/12/2018,7762.94,7792.56,7752.63,7778.64
1/11/2018,7748.51,7768.96,7734.64,7762.94
1/10/2018,7731.02,7756.11,7716.21,7748.51
1/9/2018,7696.51,7733.12,7696.5,7731.02
1/8/2018,7724.22,7733.39,7691.77,7696.51
1/5/2018,7695.88,7727.73,7689.81,7724.22
1/4/2018,7671.11,7702.51,7671.11,7695.88
1/3/2018,7648.1,7689.86,7640.53,7671.11
1/2/2018,7687.77,7691.34,7624.14,7648.1
1/1/2018,7687.77,7697.62,7620.01,7687.77
12/29/2017,7622.88,7697.62,7620.01,7687.77
12/28/2017,7620.68,7633.55,7609.77,7622.88
12/27/2017,7592.66,7632.71,7586.42,7620.68
12/26/2017,7592.66,7614.4,7585.47,7592.66
12/25/2017,7592.66,7614.4,7585.47,7592.66
12/22/2017,7603.98,7614.4,7585.47,7592.66
12/21/2017,7525.22,7609.69,7517.88,7603.98
12/20/2017,7544.09,7550.6,7511.45,7525.22
12/19/2017,7537.01,7563.49,7534.08,7544.09
12/18/2017,7490.57,7544.26,7490.57,7537.01
12/15/2017,7448.12,7490.57,7433.78,7490.57
12/14/2017,7496.51,7496.7,7448.12,7448.12
12/13/2017,7500.41,7510.77,7492.58,7496.51
12/12/2017,7453.48,7501.52,7448.31,7500.41
12/11/2017,7393.96,7458.4,7393.58,7453.48
12/8/2017,7320.75,7412.21,7314.23,7393.96
12/7/2017,7348.03,7371.73,7314.6,7320.75
12/6/2017,7327.5,7369.71,7289.36,7348.03
12/5/2017,7338.97,7373.9,7326.57,7327.5
12/4/2017,7300.49,7369.65,7300.49,7338.97
12/1/2017,7326.67,7355.43,7288.73,7300.49
11/30/2017,7393.56,7416.26,7326.67,7326.67
11/29/2017,7460.65,7460.65,7386.67,7393.56
11/28/2017,7383.9,7469.61,7373.95,7460.65
11/27/2017,7409.64,7438.39,7383.9,7383.9
11/24/2017,7417.24,7425.19,7389.54,7409.64
11/23/2017,7419.02,7422.73,7373.31,7417.24
11/22/2017,7411.34,7460.91,7410.38,7419.02
11/21/2017,7389.46,7422.18,7367.86,7411.34
11/20/2017,7380.68,7397.39,7350.37,7389.46
11/17/2017,7386.94,7406.53,7356.16,7380.68
11/16/2017,7372.61,7393.28,7368.14,7386.94
11/15/2017,7414.42,7415.09,7357.06,7372.61
